DEPTH,DTCO,ECGR,HART,PEFZ,RHOZ,TNPH,Gelogical layer
M,us/ft,gAPI,ohm.m,B/E,g/cm3,m3/m3,
2682.85,100.658,112.624,1.437,4.825,2.546,0.287,5
2683.002,100.974,117.383,1.314,4.799,2.538,0.308,5
2683.154,100.85,118.931,1.302,4.771,2.526,0.299,5
2683.307,100.967,113.144,1.306,4.724,2.52,0.296,5
2683.459,101.109,105.787,1.361,4.677,2.514,0.296,5
2683.612,101.295,100.835,1.424,4.578,2.522,0.294,5
2683.764,100.661,102.991,1.405,4.526,2.522,0.288,5
2683.916,101.199,106.72,1.332,4.504,2.524,0.312,5
2684.069,101.075,109.349,1.246,4.521,2.518,0.319,5
2684.221,100.39,105.37,1.227,4.528,2.512,0.314,5
2684.374,100.5,99.759,1.255,4.549,2.509,0.303,5
2684.526,99.799,99.444,1.325,4.64,2.507,0.305,5
2684.678,99.712,97.874,1.413,4.759,2.511,0.314,5
2684.831,99.46,100.722,1.426,4.877,2.512,0.308,5
2684.983,98.813,96.688,1.38,4.914,2.514,0.316,5
2685.136,98.932,91.832,1.347,4.885,2.518,0.305,5
2685.288,99.47,89.201,1.449,4.831,2.522,0.3,5
2685.44,99.353,90.046,1.541,4.768,2.531,0.272,5
2685.593,98.183,94.025,1.527,4.743,2.544,0.257,5
2685.745,98.268,96.713,1.475,4.747,2.549,0.261,5
2685.898,97.88,97.937,1.431,4.805,2.542,0.282,5
2686.05,97.456,91.272,1.416,4.863,2.527,0.287,5
2686.202,97.585,87.811,1.464,4.9,2.515,0.28,5
2686.355,97.783,85.527,1.509,4.881,2.511,0.258,5
2686.507,97.745,85.147,1.477,4.823,2.511,0.252,5
2686.66,96.615,86.306,1.446,4.76,2.517,0.256,5
2686.812,96.533,88.14,1.473,4.706,2.526,0.258,5
2686.964,97.812,86.582,1.503,4.687,2.536,0.261,5
2687.117,98.104,86.936,1.469,4.719,2.536,0.262,5
2687.269,97.882,87.844,1.407,4.775,2.535,0.259,5
2687.422,97.823,89.293,1.412,4.819,2.531,0.271,5
2687.574,97.834,90.704,1.396,4.811,2.529,0.273,5
2687.726,97.446,91.549,1.408,4.772,2.522,0.27,5
2687.879,95.562,90.697,1.452,4.74,2.511,0.274,5
2688.031,93.838,88.082,1.538,4.7,2.508,0.282,5
2688.184,93.298,85.364,1.573,4.68,2.509,0.278,5
2688.336,93.124,82.592,1.605,4.692,2.51,0.265,5
2688.488,94.465,81.888,1.589,4.745,2.503,0.243,5
2688.641,94.157,84.109,1.608,4.755,2.506,0.242,5
2688.793,95.49,84.913,1.598,4.735,2.517,0.247,5
2688.946,96.483,85.707,1.634,4.749,2.524,0.253,5
2689.098,97.953,85.273,1.643,4.846,2.518,0.257,5
2689.25,99.964,88.261,1.527,4.918,2.514,0.273,5
2689.403,101.681,94.699,1.439,4.884,2.521,0.293,5
2689.555,102.531,103.837,1.325,4.786,2.521,0.333,5
2689.708,105.622,111.579,1.245,4.671,2.514,0.323,5
2689.86,106.757,112.676,1.19,4.581,2.506,0.325,5
2690.012,107.574,110.872,1.143,4.496,2.505,0.329,5
2690.165,108.974,110.708,1.133,4.482,2.494,0.332,5
2690.317,107.358,111.536,1.152,4.461,2.496,0.346,5
2690.47,106.78,111.108,1.188,4.484,2.496,0.347,5
2690.622,106.717,111.091,1.15,4.484,2.509,0.338,5
2690.774,106.665,113.797,1.129,4.498,2.509,0.324,5
2690.927,106.73,117.468,1.153,4.492,2.512,0.32,5
2691.079,107.008,117.523,1.216,4.516,2.51,0.306,5
2691.232,107.485,111.712,1.212,4.603,2.504,0.298,5
2691.384,107.472,108.828,1.198,4.682,2.503,0.295,5
2691.536,107.533,109.467,1.188,4.714,2.505,0.308,5
2691.689,106.633,108.819,1.125,4.7,2.506,0.312,5
2691.841,105.419,106.55,1.119,4.677,2.5,0.299,5
2691.994,104.341,104.922,1.16,4.628,2.501,0.294,5
2692.146,103.265,100.264,1.238,4.587,2.509,0.271,5
2692.298,102.285,93.778,1.32,4.598,2.515,0.263,5
2692.451,101.865,90.54,1.356,4.67,2.513,0.256,5
2692.603,101.214,88.908,1.347,4.699,2.518,0.254,5
2692.756,100.27,88.356,1.378,4.701,2.524,0.262,5
2692.908,98.521,88.151,1.449,4.732,2.53,0.262,5
2693.06,97.506,83.874,1.45,4.791,2.527,0.263,5
2693.213,96.729,80.755,1.478,4.839,2.518,0.255,5
2693.365,96.346,80.977,1.508,4.841,2.504,0.249,5
2693.518,96.646,82.831,1.472,4.843,2.491,0.247,5
2693.67,97.124,85.118,1.362,4.83,2.489,0.25,5
2693.822,99.222,89.375,1.293,4.809,2.497,0.255,5
2693.975,100.695,89.69,1.308,4.847,2.506,0.259,5
2694.127,101.592,89.949,1.362,4.949,2.519,0.263,5
2694.28,101.335,91.669,1.306,5.103,2.527,0.272,5
2694.432,101.354,93.632,1.275,5.147,2.539,0.287,5
2694.584,101.925,90.914,1.261,5.075,2.544,0.278,5
2694.737,101.954,90.518,1.282,4.924,2.547,0.272,5
2694.889,101.741,90.783,1.284,4.855,2.541,0.254,5
2695.042,101.25,91.065,1.26,4.851,2.533,0.259,5
2695.194,100.673,91.261,1.265,4.848,2.531,0.258,5
2695.346,100.364,91.362,1.265,4.821,2.53,0.254,5
2695.499,100.114,94.934,1.276,4.834,2.524,0.246,5
2695.651,100.264,95.409,1.283,4.884,2.52,0.24,5
2695.804,100.327,96.129,1.299,4.919,2.523,0.245,5
2695.956,100.531,96.678,1.297,4.893,2.532,0.235,5
2696.108,101.01,96.449,1.268,4.867,2.53,0.236,5
2696.261,101.285,94.516,1.216,4.857,2.515,0.244,5
2696.413,100.902,92.708,1.218,4.821,2.506,0.251,5
2696.566,100.526,90.789,1.236,4.745,2.511,0.252,5
2696.718,100.215,88.585,1.239,4.663,2.524,0.247,5
2696.87,100.761,83.829,1.248,4.666,2.528,0.245,5
2697.023,101.644,83.647,1.295,4.731,2.525,0.244,5
2697.175,102.879,87.05,1.258,4.791,2.521,0.259,5
2697.328,102.95,92.226,1.145,4.784,2.514,0.28,5
2697.48,103.907,96.322,1.097,4.724,2.505,0.264,5
2697.632,102.948,96.703,1.114,4.669,2.497,0.271,5
2697.785,102.538,91.941,1.128,4.671,2.499,0.272,5
2697.937,102.893,86.697,1.168,4.718,2.511,0.267,5
2698.09,101.989,82.08,1.282,4.819,2.523,0.257,5
2698.242,102.21,82.463,1.314,4.925,2.524,0.261,5
2698.394,103.067,85.882,1.235,4.965,2.519,0.258,5
2698.547,103.371,97.301,1.134,4.972,2.507,0.262,5
2698.699,103.778,97.46,1.092,4.929,2.505,0.265,5
2698.852,102.722,96.098,1.109,4.895,2.511,0.272,5
2699.004,102.108,90.436,1.173,4.846,2.518,0.265,5
2699.156,100.685,85.945,1.241,4.814,2.521,0.261,5
2699.309,99.936,86.776,1.269,4.812,2.526,0.257,5
2699.461,99.739,85.895,1.265,4.845,2.532,0.252,5
2699.614,99.686,83.766,1.259,4.904,2.537,0.248,5
2699.766,99.479,81.787,1.275,4.989,2.529,0.24,5
2699.918,99.292,76.428,1.294,5.057,2.525,0.236,5
2700.071,100.654,88.985,1.322,5.112,2.524,0.236,5
2700.223,101.809,94.836,1.283,5.122,2.527,0.24,5
2700.376,105.772,98.993,1.112,5.035,2.518,0.281,5
2700.528,107.601,103.222,1.021,4.824,2.498,0.285,6
2700.68,110.508,107.055,0.974,4.58,2.466,0.304,6
2700.833,111.824,110.753,0.93,4.34,2.458,0.317,6
2700.985,113.346,113.595,0.908,4.22,2.458,0.328,6
2701.138,112.548,112.767,0.91,4.198,2.458,0.316,6
2701.29,111.302,111.886,0.937,4.251,2.449,0.32,6
2701.442,110.437,112.603,0.915,4.297,2.439,0.318,6
2701.595,110.289,111.341,0.948,4.299,2.457,0.312,6
2701.747,109.742,109.82,0.989,4.336,2.476,0.288,6
2701.9,108.937,103.415,1.059,4.412,2.493,0.294,6
2702.052,106.732,102.955,1.067,4.513,2.486,0.283,6
2702.204,106.765,99.519,1.08,4.609,2.474,0.284,6
2702.357,106.679,98.389,1.128,4.681,2.471,0.284,6
2702.509,106.356,99.797,1.149,4.766,2.481,0.283,6
2702.662,105.139,103.971,1.153,4.865,2.491,0.28,6
2702.814,106.209,101.555,1.145,5.009,2.499,0.282,6
2702.966,106.479,102.486,1.133,5.182,2.502,0.275,6
2703.119,107.342,103.976,1.087,5.224,2.511,0.276,6
2703.271,108.632,106.945,1.027,5.09,2.511,0.289,6
2703.424,110.184,107.596,1.011,4.82,2.496,0.297,6
2703.576,111.627,106.816,0.949,4.561,2.476,0.304,6
2703.728,112.173,107.175,0.897,4.376,2.466,0.301,6
2703.881,112.89,109.392,0.875,4.279,2.464,0.287,6
2704.033,114.76,111.826,0.848,4.267,2.456,0.3,6
2704.186,114.124,113.688,0.784,4.297,2.431,0.318,6
2704.338,113.594,108.609,0.76,4.263,2.429,0.316,6
2704.49,112.569,104.1,0.784,4.215,2.445,0.29,6
2704.643,112.335,97.272,0.899,4.239,2.467,0.283,6
2704.795,109.031,96.321,1.02,4.358,2.484,0.288,6
2704.948,103.034,92.273,1.067,4.531,2.482,0.274,6
2705.1,104.485,92.738,1.088,4.678,2.483,0.267,6
2705.252,105.139,93.641,1.11,4.734,2.49,0.262,6
2705.405,105.565,96.572,1.139,4.692,2.501,0.263,6
2705.557,106.654,96.708,1.028,4.577,2.505,0.271,6
2705.71,105.919,95.029,0.968,4.551,2.479,0.271,6
2705.862,104.737,94.713,0.989,4.631,2.462,0.266,6
2706.014,104.755,94.402,1.036,4.785,2.464,0.26,6
2706.167,104.919,99.301,1.067,4.867,2.483,0.258,6
2706.319,106.379,103.039,1.056,4.744,2.508,0.268,6
2706.472,108.586,106.088,1.076,4.478,2.503,0.289,6
2706.624,111.9,107.679,0.923,4.18,2.463,0.303,6
2706.776,114.893,106.128,0.803,3.978,2.403,0.318,6
2706.929,115.36,98.548,0.727,3.86,2.357,0.335,6
2707.081,115.596,100.544,0.713,3.764,2.357,0.343,6
2707.234,116.943,102.868,0.697,3.686,2.374,0.351,6
2707.386,116.318,103.494,0.717,3.638,2.389,0.355,6
2707.538,117.079,104.045,0.712,3.637,2.403,0.354,6
2707.691,115.863,104.216,0.726,3.707,2.407,0.356,6
2707.843,115.952,103.313,0.748,3.777,2.421,0.358,6
2707.996,114.72,103.293,0.799,3.837,2.418,0.345,6
2708.148,116.72,103.388,0.751,3.833,2.412,0.333,6
2708.3,117.556,104.098,0.73,3.8,2.394,0.33,6
2708.453,118.308,105.243,0.744,3.723,2.387,0.327,6
2708.605,120.912,107.24,0.701,3.639,2.363,0.335,6
2708.758,121.05,108.455,0.615,3.546,2.325,0.364,6
2708.91,120.832,106.547,0.562,3.478,2.276,0.358,6
2709.062,119.094,106.233,0.598,3.42,2.26,0.352,6
2709.215,120.264,104.098,0.636,3.378,2.305,0.347,6
2709.367,119.218,105.529,0.697,3.367,2.358,0.328,6
2709.52,118.197,102.803,0.674,3.357,2.401,0.349,6
2709.672,124.782,104.188,0.664,3.38,2.373,0.338,6
2709.824,126.133,100.793,0.609,3.431,2.318,0.358,6
2709.977,126.315,102.647,0.557,3.564,2.252,0.367,6
2710.129,125.658,114.198,0.518,3.731,2.21,0.387,6
2710.282,125.549,110.879,0.525,3.85,2.212,0.351,6
2710.434,122.548,104.781,0.579,3.872,2.248,0.353,6
2710.586,120.71,102.986,0.598,3.803,2.306,0.331,6
2710.739,119.491,98.804,0.604,3.759,2.347,0.319,6
2710.891,119.185,95.48,0.663,3.778,2.374,0.302,6
2711.044,118.048,101.343,0.708,3.806,2.396,0.283,6
2711.196,116.919,100.212,0.72,3.83,2.409,0.291,6
2711.348,117.079,99.165,0.674,3.868,2.404,0.319,6
2711.501,117.355,97.495,0.636,3.98,2.391,0.33,6
2711.653,117.733,95.65,0.679,4.114,2.384,0.316,6
2711.806,116.623,95.587,0.733,4.216,2.391,0.302,6
2711.958,117.389,96.173,0.796,4.271,2.389,0.32,6
2712.11,118.206,98.444,0.714,4.24,2.379,0.322,6
2712.263,120.592,99.441,0.656,4.178,2.353,0.361,6
2712.415,123.026,100.459,0.574,4.147,2.303,0.386,6
2712.568,123.121,108.287,0.536,4.171,2.239,0.402,6
2712.72,122.102,104.048,0.575,4.167,2.226,0.396,6
2712.872,122.003,101.438,0.658,4.148,2.273,0.318,6
2713.025,120.664,97.909,0.704,4.159,2.357,0.325,6
2713.177,118.715,96.37,0.644,4.273,2.359,0.322,6
2713.33,117.604,99.513,0.647,4.321,2.323,0.319,6
2713.482,119.615,98.754,0.671,4.265,2.298,0.327,6
2713.634,117.448,94.511,0.686,4.154,2.333,0.34,6
2713.787,116.707,91.464,0.69,4.146,2.386,0.345,6
2713.939,114.95,91.255,0.722,4.253,2.402,0.336,6
2714.092,115.669,95.034,0.709,4.293,2.392,0.331,6
2714.244,115.593,102.127,0.685,4.181,2.364,0.326,6
2714.396,115.467,104.548,0.684,3.983,2.36,0.322,6
2714.549,116.441,107.043,0.709,3.863,2.378,0.307,6
2714.701,117.79,104.853,0.741,3.855,2.395,0.324,6
2714.854,120.508,108.704,0.679,3.855,2.382,0.348,6
2715.006,122.749,111.918,0.598,3.797,2.344,0.38,6
2715.158,122.628,110.705,0.59,3.685,2.32,0.387,6
2715.311,124.006,106.208,0.625,3.614,2.301,0.368,6
2715.463,124.802,105.553,0.592,3.61,2.283,0.365,6
2715.616,124.927,106.716,0.564,3.69,2.247,0.369,6
2715.768,124.38,106.567,0.544,3.784,2.228,0.378,6
2715.92,124.641,108.557,0.551,3.868,2.224,0.375,6
2716.073,124.47,106.655,0.55,3.872,2.279,0.374,6
2716.225,123.822,104.595,0.611,3.899,2.329,0.371,6
2716.378,122.043,105.81,0.626,3.939,2.364,0.37,6
2716.53,121.468,110.063,0.607,3.999,2.336,0.387,6
2716.682,122.342,108.268,0.571,3.987,2.307,0.397,6
2716.835,121.329,106.914,0.602,3.931,2.295,0.394,6
2716.987,120.243,104.241,0.655,3.894,2.326,0.361,6
2717.14,119.865,100.779,0.656,3.939,2.333,0.332,6
2717.292,118.882,104.423,0.658,3.993,2.345,0.309,6
2717.444,118.84,103.572,0.662,4.069,2.333,0.305,6
2717.597,118.288,103.436,0.691,4.098,2.354,0.318,6
2717.749,119.758,101.109,0.67,4.13,2.372,0.345,6
2717.902,119.252,96.178,0.672,4.122,2.389,0.336,6
2718.054,119.476,97.738,0.687,4.076,2.413,0.325,6
2718.206,120.322,102.796,0.694,4.059,2.423,0.324,6
2718.359,119.9,102.671,0.664,4.086,2.398,0.33,6
2718.511,120.028,104.79,0.613,4.115,2.335,0.338,6
2718.664,122.347,99.574,0.601,4.072,2.296,0.351,6
2718.816,122.096,99.314,0.623,4.024,2.311,0.365,6
2718.968,120.789,97.836,0.626,4.035,2.341,0.347,6
2719.121,120.328,97.796,0.612,4.06,2.363,0.333,6
2719.273,120.04,99.451,0.629,4.04,2.372,0.327,6
2719.426,119.352,100.648,0.655,4.003,2.384,0.332,6
2719.578,119.619,97.785,0.646,4.032,2.386,0.345,6
2719.73,119.666,97.338,0.639,4.115,2.384,0.367,6
2719.883,119.896,96.073,0.677,4.227,2.39,0.34,6
2720.035,119.719,96.358,0.67,4.356,2.37,0.332,6
2720.188,117.715,98.184,0.65,4.43,2.345,0.33,6
2720.34,116.582,102.795,0.678,4.443,2.336,0.357,6
2720.492,117.389,101.85,0.704,4.44,2.365,0.355,6
2720.645,115.471,100.808,0.731,4.476,2.408,0.348,6
2720.797,115.53,100.029,0.771,4.536,2.434,0.329,6
2720.95,117.588,97.56,0.785,4.565,2.438,0.326,6
2721.102,119.981,102.204,0.753,4.565,2.428,0.345,6
2721.254,120.355,103.564,0.677,4.587,2.387,0.368,6
2721.407,119.812,101.835,0.63,4.579,2.353,0.313,6
2721.559,118.149,99.878,0.652,4.516,2.348,0.313,6
2721.712,115.888,99.874,0.754,4.425,2.386,0.324,6
2721.864,111.936,98.793,0.82,4.44,2.425,0.312,6
2722.016,111.222,98.12,0.853,4.54,2.444,0.284,6
2722.169,110.291,98.091,0.893,4.664,2.455,0.302,6
2722.321,111.867,98.194,0.927,4.698,2.474,0.301,6
2722.474,112.443,100.272,0.898,4.731,2.475,0.298,6
2722.626,114.113,103.338,0.847,4.742,2.46,0.3,6
2722.778,114.468,103.414,0.821,4.71,2.436,0.305,6
2722.931,114.186,104.468,0.783,4.598,2.431,0.315,6
2723.083,114.79,105.442,0.795,4.511,2.437,0.321,6
2723.236,114.627,105.454,0.834,4.508,2.446,0.319,6
2723.388,113.737,104.199,0.825,4.548,2.449,0.326,6
2723.54,113.82,106.071,0.807,4.54,2.454,0.312,6
2723.693,112.937,105.592,0.796,4.51,2.459,0.306,6
2723.845,113.12,103.951,0.822,4.531,2.459,0.314,6
2723.998,112.014,104.437,0.828,4.569,2.461,0.32,6
2724.15,111.974,104.169,0.825,4.618,2.462,0.32,6
2724.302,111.016,99.741,0.827,4.619,2.47,0.309,6
2724.455,110.498,96.538,0.872,4.643,2.473,0.296,6
2724.607,110.507,95.356,0.948,4.661,2.475,0.289,6
2724.76,108.585,95.44,0.923,4.674,2.471,0.287,6
2724.912,108.289,96.793,0.85,4.636,2.472,0.284,6
2725.064,110,95.069,0.788,4.566,2.48,0.28,6
2725.217,109.576,91.213,0.806,4.511,2.492,0.292,6
2725.369,109.279,93.471,0.86,4.55,2.484,0.291,6
2725.522,107.323,94.191,0.886,4.602,2.476,0.285,6
2725.674,110.261,96.182,0.891,4.655,2.468,0.27,6
2725.826,109.733,95.578,0.886,4.652,2.474,0.263,6
2725.979,108.464,91.071,0.885,4.643,2.476,0.261,6
2726.131,107.664,89.299,0.917,4.658,2.475,0.266,6
2726.284,107.347,88.822,0.988,4.726,2.47,0.262,6
2726.436,107.257,89.277,1.009,4.804,2.471,0.267,6
2726.588,107.032,88.436,0.983,4.842,2.477,0.267,6
2726.741,106.127,90.609,0.962,4.837,2.478,0.271,6
2726.893,104.457,88.039,0.947,4.841,2.471,0.267,6
2727.046,103.417,84.975,0.994,4.846,2.468,0.252,6
2727.198,101.462,78.999,1.114,4.85,2.48,0.235,6
2727.35,99.274,73.538,1.225,4.851,2.504,0.216,6
2727.503,97.632,71.897,1.31,4.899,2.525,0.21,6
2727.655,96.711,72.354,1.357,4.99,2.531,0.208,6
2727.808,96.923,72.395,1.347,5.079,2.52,0.222,6
2727.96,97.177,73.755,1.231,5.068,2.507,0.239,6
2728.112,100.693,80.828,1.112,4.935,2.504,0.248,6
2728.265,101.381,86.851,1.05,4.791,2.507,0.245,6
2728.417,100.829,87.374,1.038,4.737,2.508,0.229,6
2728.57,99.8,84.723,1.084,4.77,2.51,0.215,6
2728.722,98.345,82.058,1.165,4.868,2.512,0.2,6
2728.874,97.153,79.537,1.27,4.973,2.519,0.194,6
2729.027,96.071,78.393,1.326,5.088,2.521,0.206,6
2729.179,100.271,77.535,1.296,5.163,2.522,0.229,6
2729.332,100.979,77.616,1.207,5.143,2.528,0.251,6
2729.484,101.427,81.263,1.155,5.078,2.529,0.268,6
2729.636,102.227,84.62,1.059,4.996,2.528,0.267,6
2729.789,102.604,86.11,1.032,4.954,2.521,0.254,6
2729.941,102.889,77.986,1.048,4.928,2.52,0.235,6
2730.094,100.168,67.296,1.121,4.92,2.525,0.223,6
2730.246,97.349,63.067,1.207,4.959,2.527,0.211,6
2730.398,95.835,59.805,1.339,5.01,2.532,0.2,6
2730.551,94.01,56.742,1.518,5.075,2.53,0.19,6
2730.703,92.577,63.833,1.567,5.129,2.521,0.188,6
2730.856,92.192,63.968,1.553,5.156,2.525,0.205,6
2731.008,92.102,63.581,1.587,5.197,2.534,0.213,6
2731.16,93.897,68.266,1.577,5.221,2.556,0.213,6
2731.313,96.033,72.517,1.551,5.224,2.558,0.216,6
2731.465,96.322,74.129,1.287,5.167,2.549,0.219,6
2731.618,96.777,72.45,1.197,5.065,2.535,0.227,6
2731.77,96.289,70.96,1.277,4.977,2.523,0.214,6
2731.922,94.549,68.781,1.411,4.907,2.523,0.211,6
2732.075,91.869,66.469,1.515,4.894,2.522,0.203,6
2732.227,89.878,62.973,1.595,4.909,2.529,0.195,6
2732.38,88.515,59.678,1.711,4.934,2.536,0.185,6
2732.532,86.697,54.056,1.716,4.917,2.546,0.176,6
2732.684,85.105,46.723,1.732,4.865,2.543,0.175,6
2732.837,83.884,38.583,1.733,4.824,2.521,0.178,6
2732.989,83.514,33.914,1.759,4.854,2.481,0.179,6
2733.142,82.74,33.434,1.743,4.912,2.448,0.18,6
2733.294,80.677,37.151,1.731,4.945,2.439,0.174,6
2733.446,79.858,42.084,1.75,4.924,2.451,0.167,6
2733.599,81.322,42.414,1.772,4.901,2.47,0.164,6
2733.751,82.923,41.961,1.836,4.889,2.484,0.17,6
2733.904,83.384,41.68,1.793,4.868,2.49,0.176,6
2734.056,83.709,44.486,1.7,4.801,2.498,0.176,6
2734.208,84.064,45.601,1.638,4.691,2.512,0.175,6
2734.361,84.502,44.186,1.611,4.626,2.522,0.172,6
2734.513,84.257,43.866,1.622,4.672,2.516,0.168,6
2734.666,84.12,44.809,1.75,4.75,2.508,0.166,6
2734.818,84.286,45.975,1.74,4.785,2.512,0.168,6
2734.97,84.399,44.192,1.692,4.765,2.52,0.173,6
2735.123,83.912,41.232,1.673,4.785,2.507,0.173,6
2735.275,83.751,38.817,1.648,4.804,2.481,0.174,6
2735.428,83.478,37.326,1.574,4.796,2.456,0.171,6
2735.58,83.73,39.333,1.575,4.774,2.443,0.164,6
2735.732,84.178,43.293,1.584,4.794,2.441,0.161,6
2735.885,84.386,46.31,1.582,4.824,2.457,0.168,6
2736.037,84.947,48.152,1.597,4.822,2.485,0.175,6
2736.19,85.686,48.859,1.628,4.807,2.506,0.175,6
2736.342,86.279,50.233,1.71,4.798,2.511,0.173,6
2736.494,87.201,52.468,1.567,4.768,2.509,0.179,6
2736.647,87.473,51.778,1.514,4.701,2.509,0.181,6
2736.799,88.145,49.261,1.507,4.683,2.503,0.186,6
2736.952,87.878,46.451,1.581,4.687,2.493,0.189,6
2737.104,87.397,44.133,1.493,4.739,2.477,0.188,6
2737.256,85.388,44.09,1.492,4.736,2.472,0.183,6
2737.409,85.702,46.416,1.579,4.749,2.471,0.183,6
2737.561,84.773,46.568,1.608,4.75,2.474,0.177,6
2737.714,85.837,46.752,1.62,4.727,2.477,0.175,6
2737.866,86.573,46.566,1.592,4.671,2.483,0.173,6
2738.018,86.783,45.686,1.619,4.634,2.491,0.172,6
2738.171,86.716,45.213,1.653,4.638,2.499,0.17,6
2738.323,85.731,45.146,1.614,4.648,2.507,0.173,6
2738.476,84.426,44.399,1.585,4.644,2.514,0.169,6
2738.628,84.423,44.752,1.605,4.677,2.511,0.167,6
2738.78,84.086,44.679,1.702,4.743,2.503,0.165,6
2738.933,84.209,45.469,1.683,4.786,2.5,0.167,6
2739.085,86.191,49.104,1.629,4.757,2.511,0.168,6
2739.238,86.16,54.023,1.577,4.692,2.526,0.167,6
2739.39,86.476,56.011,1.525,4.656,2.533,0.165,6
2739.542,86.778,56.74,1.498,4.671,2.527,0.166,6
2739.695,89.013,56.88,1.513,4.711,2.517,0.172,6
2739.847,89.44,57.048,1.498,4.733,2.513,0.181,6
2740,88.714,55.187,1.413,4.74,2.512,0.174,6
2740.152,87.877,49.561,1.408,4.755,2.513,0.172,6
2740.304,86.539,45.551,1.507,4.769,2.516,0.164,6
2740.457,86.911,43.125,1.693,4.755,2.524,0.156,6
2740.609,87.343,43.021,1.949,4.724,2.531,0.151,6
2740.762,87.302,48.647,2.035,4.706,2.533,0.152,6
2740.914,87.31,48.884,1.878,4.703,2.529,0.164,6
2741.066,87.61,45.813,1.542,4.727,2.518,0.16,6
2741.219,85.654,43.6,1.338,4.739,2.509,0.154,6
2741.371,83.285,39.615,1.464,4.759,2.498,0.154,6
2741.524,81.61,36.794,1.709,4.754,2.489,0.164,6
2741.676,81.599,35.37,1.867,4.758,2.474,0.177,6
2741.828,81.141,38.082,1.893,4.732,2.467,0.173,6
2741.981,82.059,40.16,1.939,4.728,2.468,0.169,6
2742.133,83.75,44.096,1.889,4.744,2.479,0.161,6
2742.286,84.396,45.891,1.799,4.745,2.498,0.161,6
2742.438,85.042,44.728,1.736,4.706,2.516,0.163,6
2742.59,83.188,41.278,1.65,4.703,2.513,0.176,6
2742.743,81.663,36.974,1.653,4.765,2.484,0.179,6
2742.895,81.287,32.594,1.669,4.836,2.453,0.183,6
2743.048,79.215,30.728,1.792,4.857,2.441,0.176,6
2743.2,77.985,31.79,1.808,4.852,2.441,0.171,6
2743.352,78.061,33.81,1.743,4.834,2.45,0.162,6
2743.505,78.557,37.581,1.678,4.823,2.461,0.162,6
2743.657,78.72,39.818,1.717,4.824,2.481,0.151,6
2743.81,79.736,39.206,1.841,4.86,2.501,0.144,6
2743.962,82.243,38.971,2.044,4.883,2.519,0.145,6
2744.114,81.998,39.321,2.098,4.881,2.526,0.153,6
2744.267,80.096,38.561,1.84,4.799,2.536,0.158,6
2744.419,79.391,35.013,1.744,4.715,2.541,0.155,6
2744.572,79.779,33.675,1.746,4.689,2.537,0.147,6
2744.724,80.326,34.649,2.018,4.707,2.533,0.139,6
2744.876,81.274,39.42,2.225,4.708,2.542,0.145,6
2745.029,81.612,42.849,1.937,4.693,2.554,0.146,6
2745.181,82.132,42.638,1.805,4.727,2.551,0.145,6
2745.334,82.646,42.31,1.813,4.786,2.538,0.141,6
2745.486,84.048,41.721,1.924,4.81,2.532,0.14,6
2745.638,81.928,39.17,1.876,4.799,2.537,0.147,6
2745.791,82.321,36.346,1.771,4.77,2.547,0.144,6
2745.943,81.708,34.299,1.777,4.747,2.551,0.139,6
2746.096,80.85,33.865,1.814,4.771,2.544,0.129,6
2746.248,79.997,34.927,1.913,4.802,2.535,0.13,6
2746.4,79.109,34.359,2.016,4.827,2.529,0.134,6
2746.553,77.482,33.609,2.137,4.821,2.526,0.136,6
2746.705,77.347,29.985,2.184,4.84,2.519,0.135,6
2746.858,76.776,28.824,2.186,4.858,2.51,0.136,6
2747.01,77.024,28.066,2.14,4.857,2.502,0.139,6
2747.162,77.349,29.097,2.074,4.852,2.495,0.145,6
2747.315,77.72,30.256,2.039,4.858,2.489,0.149,6
2747.467,76.143,32.456,2.02,4.836,2.487,0.154,6
2747.62,77.62,33.461,1.975,4.789,2.485,0.149,6
2747.772,77.824,36.056,1.919,4.753,2.482,0.145,6
2747.924,77.143,36.872,1.961,4.739,2.487,0.138,6
2748.077,76.475,37.875,2.11,4.763,2.499,0.134,6
2748.229,76.447,37.768,2.111,4.799,2.517,0.136,6
2748.382,77.022,36.113,2.031,4.833,2.53,0.143,6
2748.534,78.535,34.544,1.937,4.843,2.533,0.145,6
2748.686,78.835,34.144,1.938,4.852,2.526,0.144,6
2748.839,79.176,34.243,1.95,4.862,2.517,0.145,6
2748.991,79.678,33.944,2.031,4.835,2.519,0.144,6
2749.144,80.16,35.516,2.05,4.783,2.522,0.145,6
2749.296,80.574,37.018,2.117,4.762,2.519,0.143,6
2749.448,80.256,36.699,2.021,4.755,2.515,0.143,6
2749.601,79.938,33.49,2.025,4.761,2.516,0.139,6
2749.753,79.042,31.988,2.048,4.827,2.513,0.136,6
2749.906,80.073,33.98,2.168,4.939,2.507,0.137,6
2750.058,80.398,36.581,2.132,5.076,2.501,0.145,6
2750.21,79.698,37.046,2.038,5.139,2.503,0.165,6
2750.363,80.243,37.664,2.032,5.176,2.497,0.166,6
2750.515,80.949,37.683,2.009,5.193,2.485,0.174,6
2750.668,81.373,36.686,1.921,5.243,2.471,0.175,6
2750.82,81.878,34.332,1.809,5.289,2.466,0.18,6
2750.972,81.352,32.958,1.892,5.314,2.466,0.186,6
2751.125,82.134,33.915,1.875,5.291,2.469,0.193,6
